Output Power (W)	Diode 1 Current (A)	Diode 2 Temp (C)	Diode 2 Current (A)	LBO Set Temp (C)	Diode 2 Set Temp (C)	Diode 2 Max Current (A)	Diode 1 Set Temp (C)	Power Supply Hours (hr)	Baseplate Temp (C)	LBO Temp (C)	Diode 2 Photocell Voltage (V)	Set Power (W)	Diode 1 RCF	Diode 1 Temp (C)	Diode 1 Photocell Voltage (V)	Diode 2 Heatsink Temp (C)	Vanadate Temp (C)	Diode 1 Max Current (A)	Etalon Temp (C)	Current (A)	Diode 2 RCF	Laser Head Hours (hr)	Diode 2 Hours (hr)	Vanadate Set Temp (C)	Diode 1 Hours (hr)	Diode 1 Heatsink Temp (C)
2016-07-20 15:00:19.413210	1.98920000e+01	5.30000000e+01	2.15500000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18300000e+01	1.49820000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.23800000e+01	3.23000000e+00	3.40200000e+01	3.00200000e+01	6.71600000e+01	4.49700000e+01	5.46300000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.29700000e+01
2016-07-20 15:00:19.754135	2.00390000e+01	5.30000000e+01	2.15500000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49800000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.16100000e+01	3.23000000e+00	3.41100000e+01	2.99900000e+01	6.71600000e+01	4.49900000e+01	5.45800000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.26100000e+01
2016-07-20 15:00:20.166084	1.99450000e+01	5.30000000e+01	2.15900000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18400000e+01	1.49800000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.15900000e+01	3.23000000e+00	3.34600000e+01	3.00100000e+01	6.71600000e+01	4.49700000e+01	5.46000000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.28700000e+01
2016-07-20 15:00:20.533399	2.01340000e+01	5.30000000e+01	2.09700000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18400000e+01	1.49740000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.15900000e+01	3.23000000e+00	3.29600000e+01	3.00100000e+01	6.71600000e+01	4.49700000e+01	5.47400000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.32300000e+01
2016-07-20 15:00:20.945299	1.98500000e+01	5.30000000e+01	2.03400000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.23100000e+01	3.24000000e+00	3.32400000e+01	3.00200000e+01	6.71600000e+01	4.49700000e+01	5.46800000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.28000000e+01
2016-07-20 15:00:21.301193	1.98810000e+01	5.30000000e+01	2.11800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.25600000e+01	3.25000000e+00	3.39500000e+01	3.00200000e+01	6.71600000e+01	4.49700000e+01	5.47400000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.23700000e+01
2016-07-20 15:00:21.669136	2.01660000e+01	5.30000000e+01	2.11800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18300000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20400000e+01	3.27000000e+00	3.34100000e+01	3.00400000e+01	6.71600000e+01	4.49700000e+01	5.46600000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.32700000e+01
2016-07-20 15:00:22.070434	1.99550000e+01	5.30000000e+01	2.10500000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18100000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20400000e+01	3.27000000e+00	3.38800000e+01	3.00400000e+01	6.71600000e+01	4.49900000e+01	5.46300000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.26300000e+01
2016-07-20 15:00:22.472259	1.97870000e+01	5.30000000e+01	2.14700000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.17000000e+01	3.26000000e+00	3.34400000e+01	3.00200000e+01	6.71600000e+01	4.49900000e+01	5.45600000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.32700000e+01
2016-07-20 15:00:22.884262	2.02290000e+01	5.30000000e+01	2.14300000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49830000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20800000e+01	3.26000000e+00	3.29700000e+01	3.00500000e+01	6.71600000e+01	4.49900000e+01	5.44400000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.24600000e+01
2016-07-20 15:00:23.196174	2.01340000e+01	5.30000000e+01	2.14300000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18400000e+01	1.49800000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21500000e+01	3.26000000e+00	3.40300000e+01	3.00300000e+01	6.71600000e+01	4.49700000e+01	5.45900000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.28900000e+01
2016-07-20 15:00:23.603164	2.00820000e+01	5.30000000e+01	2.15500000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49800000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21500000e+01	3.26000000e+00	3.41000000e+01	3.00300000e+01	6.71600000e+01	4.49000000e+01	5.45900000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.29800000e+01
2016-07-20 15:00:23.999242	1.98710000e+01	5.30000000e+01	2.10000000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49820000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.11900000e+01	3.26000000e+00	3.39900000e+01	3.00200000e+01	6.71600000e+01	4.49000000e+01	5.46900000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.22200000e+01
2016-07-20 15:00:24.306194	2.00820000e+01	5.30000000e+01	2.09900000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18100000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21200000e+01	3.24000000e+00	3.30500000e+01	3.00200000e+01	6.71600000e+01	4.50100000e+01	5.45100000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.26700000e+01
2016-07-20 15:00:24.707934	1.98710000e+01	5.30000000e+01	2.09900000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18100000e+01	1.49880000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21600000e+01	3.25000000e+00	3.35600000e+01	3.00400000e+01	6.71600000e+01	4.50200000e+01	5.46600000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.28900000e+01
2016-07-20 15:00:25.115076	2.01030000e+01	5.30000000e+01	2.15600000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18100000e+01	1.49880000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21600000e+01	3.27000000e+00	3.39200000e+01	3.00400000e+01	6.71600000e+01	4.50000000e+01	5.47000000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.34100000e+01
2016-07-20 15:00:25.488118	2.01030000e+01	5.30000000e+01	2.15900000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.14800000e+01	3.24000000e+00	3.34300000e+01	3.00400000e+01	6.71600000e+01	4.50000000e+01	5.47400000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.30200000e+01
2016-07-20 15:00:25.823155	2.00080000e+01	5.30000000e+01	2.16100000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18100000e+01	1.49800000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.16700000e+01	3.25000000e+00	3.30400000e+01	3.00400000e+01	6.71600000e+01	4.50100000e+01	5.47500000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.28700000e+01
2016-07-20 15:00:26.231997	2.03340000e+01	5.30000000e+01	2.16100000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18100000e+01	1.49820000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21100000e+01	3.24000000e+00	3.41100000e+01	3.00300000e+01	6.71600000e+01	4.50200000e+01	5.48200000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.22600000e+01
2016-07-20 15:00:26.637085	2.02400000e+01	5.30000000e+01	2.07300000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18000000e+01	1.49820000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21100000e+01	3.21000000e+00	3.36000000e+01	3.00400000e+01	6.71600000e+01	4.50000000e+01	5.47200000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.26200000e+01
2016-07-20 15:00:27.004412	2.02710000e+01	5.30000000e+01	2.09900000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.12800000e+01	3.22000000e+00	3.33100000e+01	3.00400000e+01	6.71600000e+01	4.50000000e+01	5.46700000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.32800000e+01
2016-07-20 15:00:27.408151	2.01760000e+01	5.30000000e+01	2.07100000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49840000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21300000e+01	3.22000000e+00	3.40800000e+01	3.00300000e+01	6.71600000e+01	4.49900000e+01	5.47300000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.31800000e+01
2016-07-20 15:00:27.748121	1.98500000e+01	5.30000000e+01	2.07100000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.16300000e+01	3.25000000e+00	3.33200000e+01	3.00300000e+01	6.71600000e+01	4.50000000e+01	5.46200000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.29800000e+01
2016-07-20 15:00:28.126187	1.99760000e+01	5.30000000e+01	2.07200000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.17900000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19600000e+01	3.24000000e+00	3.37800000e+01	3.00300000e+01	6.71600000e+01	4.49900000e+01	5.47100000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.25000000e+01
2016-07-20 15:00:28.533118	1.98180000e+01	5.30000000e+01	2.11700000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18300000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19600000e+01	3.22000000e+00	3.41800000e+01	3.00300000e+01	6.71600000e+01	4.49900000e+01	5.46900000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.33100000e+01
2016-07-20 15:00:28.935077	1.99340000e+01	5.30000000e+01	2.09800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.17900000e+01	1.49760000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19000000e+01	3.26000000e+00	3.33000000e+01	3.00400000e+01	6.71600000e+01	4.50000000e+01	5.47800000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.27900000e+01
2016-07-20 15:00:29.246334	1.97650000e+01	5.30000000e+01	2.09800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18100000e+01	1.49780000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.22000000e+01	3.27000000e+00	3.38800000e+01	3.00300000e+01	6.71600000e+01	4.49900000e+01	5.47600000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.24500000e+01
2016-07-20 15:00:29.643367	2.00390000e+01	5.30000000e+01	2.10800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49780000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.22000000e+01	3.24000000e+00	3.37700000e+01	3.00500000e+01	6.71600000e+01	4.49800000e+01	5.48400000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.31300000e+01
2016-07-20 15:00:30.045221	2.01760000e+01	5.30000000e+01	2.15400000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18300000e+01	1.49720000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.18000000e+01	3.24000000e+00	3.30000000e+01	3.00500000e+01	6.71600000e+01	4.49800000e+01	5.48200000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.26800000e+01
2016-07-20 15:00:30.457194	2.00080000e+01	5.30000000e+01	2.08200000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18100000e+01	1.49850000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.26200000e+01	3.27000000e+00	3.38100000e+01	3.00500000e+01	6.71600000e+01	4.49700000e+01	5.48900000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.32900000e+01
2016-07-20 15:00:30.763335	1.97970000e+01	5.30000000e+01	2.08200000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18100000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21700000e+01	3.27000000e+00	3.35000000e+01	3.00600000e+01	6.71600000e+01	4.49700000e+01	5.49100000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.27000000e+01
2016-07-20 15:00:31.175372	2.00080000e+01	5.30000000e+01	2.16300000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18100000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.25100000e+01	3.25000000e+00	3.36200000e+01	3.00700000e+01	6.71600000e+01	4.49600000e+01	5.47800000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.26700000e+01
2016-07-20 15:00:31.587180	2.01450000e+01	5.30000000e+01	2.14400000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18000000e+01	1.49830000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.25100000e+01	3.26000000e+00	3.37800000e+01	3.00700000e+01	6.71600000e+01	4.49600000e+01	5.47800000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.26500000e+01
2016-07-20 15:00:31.955174	2.01870000e+01	5.30000000e+01	2.04600000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.18500000e+01	3.26000000e+00	3.37400000e+01	3.00600000e+01	6.71600000e+01	4.49700000e+01	5.46700000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.32900000e+01
2016-07-20 15:00:32.295333	2.01030000e+01	5.30000000e+01	2.04600000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18100000e+01	1.49800000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.23000000e+01	3.24000000e+00	3.34700000e+01	3.00300000e+01	6.71600000e+01	4.49600000e+01	5.47200000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.21400000e+01
2016-07-20 15:00:32.697338	2.00290000e+01	5.30000000e+01	2.15800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18100000e+01	1.49800000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.25100000e+01	3.24000000e+00	3.36700000e+01	3.00600000e+01	6.71600000e+01	4.49700000e+01	5.47100000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.31800000e+01
2016-07-20 15:00:33.065291	2.00080000e+01	5.30000000e+01	2.06000000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.25100000e+01	3.26000000e+00	3.37700000e+01	3.00600000e+01	6.71600000e+01	4.49700000e+01	5.47600000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.32000000e+01
2016-07-20 15:00:33.467161	2.00180000e+01	5.30000000e+01	2.04000000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18300000e+01	1.49880000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.15400000e+01	3.25000000e+00	3.31400000e+01	3.00400000e+01	6.71600000e+01	4.49700000e+01	5.47300000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.34000000e+01
2016-07-20 15:00:33.808005	1.97440000e+01	5.30000000e+01	2.04000000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18300000e+01	1.49750000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.26000000e+01	3.26000000e+00	3.40900000e+01	3.00600000e+01	6.71600000e+01	4.49900000e+01	5.46700000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.20200000e+01
2016-07-20 15:00:34.215031	2.01550000e+01	5.30000000e+01	2.09700000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18300000e+01	1.49750000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.23900000e+01	3.22000000e+00	3.34600000e+01	3.00600000e+01	6.71600000e+01	4.50000000e+01	5.47000000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.20600000e+01
2016-07-20 15:00:34.592178	2.02180000e+01	5.30000000e+01	2.05100000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49870000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.23900000e+01	3.25000000e+00	3.37300000e+01	3.00600000e+01	6.71600000e+01	4.50000000e+01	5.46200000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.32900000e+01
2016-07-20 15:00:34.989111	2.00820000e+01	5.30000000e+01	2.15300000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18300000e+01	1.49820000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20500000e+01	3.26000000e+00	3.30700000e+01	3.00500000e+01	6.71600000e+01	4.49800000e+01	5.47900000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.29100000e+01
2016-07-20 15:00:35.324297	1.97650000e+01	5.30000000e+01	2.05200000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18300000e+01	1.49860000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.14200000e+01	3.20000000e+00	3.41500000e+01	3.00300000e+01	6.71600000e+01	4.50000000e+01	5.47200000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.34100000e+01
2016-07-20 15:00:35.702216	2.01450000e+01	5.30000000e+01	2.05200000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49820000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19400000e+01	3.22000000e+00	3.40100000e+01	3.00700000e+01	6.71600000e+01	4.49700000e+01	5.47200000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.26300000e+01
2016-07-20 15:00:36.106734	2.02920000e+01	5.30000000e+01	2.15700000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18300000e+01	1.49820000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19400000e+01	3.22000000e+00	3.36000000e+01	3.00700000e+01	6.71600000e+01	4.49900000e+01	5.46600000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.28600000e+01
2016-07-20 15:00:36.516082	1.99340000e+01	5.30000000e+01	2.10500000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18300000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21700000e+01	3.24000000e+00	3.39100000e+01	3.00900000e+01	6.71600000e+01	4.49900000e+01	5.47100000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.33900000e+01
2016-07-20 15:00:36.822413	1.97760000e+01	5.30000000e+01	2.10500000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18400000e+01	1.49800000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21600000e+01	3.25000000e+00	3.34000000e+01	3.00500000e+01	6.71600000e+01	4.49800000e+01	5.47600000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.31600000e+01
2016-07-20 15:00:37.219251	1.97650000e+01	5.30000000e+01	2.15900000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18200000e+01	1.49800000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21600000e+01	3.26000000e+00	3.25200000e+01	3.00500000e+01	6.71600000e+01	4.49800000e+01	5.46100000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.24000000e+01
2016-07-20 15:00:37.616068	1.98710000e+01	5.30000000e+01	2.11300000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18300000e+01	1.49820000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.29200000e+01	3.25000000e+00	3.35000000e+01	3.00500000e+01	6.71600000e+01	4.49800000e+01	5.46000000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.33100000e+01
2016-07-20 15:00:38.028079	2.02080000e+01	5.30000000e+01	2.10900000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18300000e+01	1.49850000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20900000e+01	3.22000000e+00	3.36100000e+01	3.00600000e+01	6.71600000e+01	4.50000000e+01	5.46200000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.21000000e+01
2016-07-20 15:00:38.349291	2.01030000e+01	5.30000000e+01	2.10900000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18400000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21000000e+01	3.24000000e+00	3.39200000e+01	3.00800000e+01	6.71600000e+01	4.50200000e+01	5.45200000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.30300000e+01
2016-07-20 15:00:38.751251	2.00920000e+01	5.30000000e+01	2.06500000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37596000e+03	3.18100000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21700000e+01	3.23000000e+00	3.37100000e+01	3.00600000e+01	6.71600000e+01	4.50100000e+01	5.48100000e+01	0.00000000e+00	6.37596000e+03	4.02088000e+03	3.00000000e+01	2.74850000e+03	3.35400000e+01
