Diode 1 Set Temp (C)	Set Power (W)	Diode 1 RCF	Diode 1 Max Current (A)	Output Power (W)	Vanadate Temp (C)	Diode 2 Temp (C)	Diode 2 Photocell Voltage (V)	Baseplate Temp (C)	Current (A)	Diode 2 Current (A)	Diode 2 Max Current (A)	Laser Head Hours (hr)	Diode 1 Temp (C)	Diode 1 Photocell Voltage (V)	LBO Temp (C)	Diode 1 Heatsink Temp (C)	LBO Set Temp (C)	Diode 1 Current (A)	Vanadate Set Temp (C)	Diode 2 RCF	Power Supply Hours (hr)	Diode 1 Hours (hr)	Diode 2 Hours (hr)	Diode 2 Set Temp (C)	Diode 2 Heatsink Temp (C)	Etalon Temp (C)
2016-01-19 05:44:53.080833	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.26800000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21600000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72700000e+01
2016-01-19 05:44:53.960922	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27100000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.97000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:54.501471	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27100000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:55.120982	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00200000e+01	2.27100000e+01	3.15000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47420000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72900000e+01
2016-01-19 05:44:55.750582	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.27100000e+01	3.16000000e+00	2.77300000e+01	5.04900000e+01	5.18700000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47420000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72900000e+01
2016-01-19 05:44:56.392636	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.27400000e+01	3.17000000e+00	2.77300000e+01	5.04900000e+01	5.18700000e+01	7.13700000e+01	5.15746000e+03	2.21600000e+01	2.96000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73200000e+01
2016-01-19 05:44:56.960844	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.27400000e+01	3.18000000e+00	2.77300000e+01	5.04700000e+01	5.18700000e+01	7.13700000e+01	5.15746000e+03	2.21600000e+01	2.96000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73200000e+01
2016-01-19 05:44:57.646860	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.26900000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18700000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.96000000e+00	1.47460000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72900000e+01
2016-01-19 05:44:58.263821	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.26900000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18700000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.96000000e+00	1.47460000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72900000e+01
2016-01-19 05:44:58.983476	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.27100000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18700000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:44:59.610205	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.27100000e+01	3.17000000e+00	2.77300000e+01	5.05000000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.91600000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:45:00.255066	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79090000e+01	2.99900000e+01	2.27100000e+01	3.17000000e+00	2.77300000e+01	5.05000000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21600000e+01	2.96000000e+00	1.47420000e+02	3.31300000e+01	1.47500000e+02	4.91600000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:45:00.870442	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27100000e+01	3.17000000e+00	2.77300000e+01	5.04900000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21600000e+01	2.96000000e+00	1.47420000e+02	3.31300000e+01	1.47500000e+02	4.91300000e+01	3.00000000e+01	2.00000000e-02	5.15746000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:45:01.479986	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.27100000e+01	3.17000000e+00	2.77500000e+01	5.04900000e+01	5.18400000e+01	7.13700000e+01	5.15746000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.91300000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73200000e+01
2016-01-19 05:45:02.067848	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27300000e+01	3.17000000e+00	2.77500000e+01	5.04700000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73200000e+01
2016-01-19 05:45:02.704951	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.27300000e+01	3.18000000e+00	2.77500000e+01	5.04700000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:45:03.336919	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.27300000e+01	3.16000000e+00	2.77500000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:45:04.028847	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27300000e+01	3.16000000e+00	2.77500000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.95000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.72900000e+01
2016-01-19 05:45:04.630573	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27100000e+01	3.17000000e+00	2.77500000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.72900000e+01
2016-01-19 05:45:05.323643	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27000000e+01	3.16000000e+00	2.77500000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47570000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.72700000e+01
2016-01-19 05:45:05.890692	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27000000e+01	3.17000000e+00	2.77500000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47570000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.72700000e+01
2016-01-19 05:45:06.527537	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27000000e+01	3.17000000e+00	2.77200000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.97000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73200000e+01
2016-01-19 05:45:07.152731	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.27300000e+01	3.17000000e+00	2.77200000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73200000e+01
2016-01-19 05:45:07.693946	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27300000e+01	3.17000000e+00	2.77200000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73300000e+01
2016-01-19 05:45:08.220035	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79090000e+01	3.00000000e+01	2.27000000e+01	3.17000000e+00	2.77200000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47570000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73300000e+01
2016-01-19 05:45:08.821416	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79090000e+01	3.00000000e+01	2.27000000e+01	3.17000000e+00	2.77200000e+01	5.04700000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47570000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73300000e+01
2016-01-19 05:45:09.460614	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	2.99900000e+01	2.27000000e+01	3.16000000e+00	2.77200000e+01	5.04700000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73200000e+01
2016-01-19 05:45:10.021319	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79090000e+01	2.99900000e+01	2.27000000e+01	3.16000000e+00	2.77200000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73200000e+01
2016-01-19 05:45:10.708196	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	2.99900000e+01	2.27300000e+01	3.16000000e+00	2.77200000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47540000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73000000e+01
2016-01-19 05:45:11.278414	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	2.99900000e+01	2.27300000e+01	3.17000000e+00	2.77200000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47540000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73000000e+01
2016-01-19 05:45:11.912251	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27300000e+01	3.16000000e+00	2.77200000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40200000e+01	3.73200000e+01
2016-01-19 05:45:12.543618	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.26900000e+01	3.17000000e+00	2.77200000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40200000e+01	3.73200000e+01
2016-01-19 05:45:13.080741	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00200000e+01	2.26900000e+01	3.17000000e+00	2.77200000e+01	5.04900000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40200000e+01	3.73200000e+01
2016-01-19 05:45:13.636246	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27000000e+01	3.17000000e+00	2.77200000e+01	5.04900000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40200000e+01	3.73200000e+01
2016-01-19 05:45:14.341892	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27000000e+01	3.17000000e+00	2.77200000e+01	5.04700000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73200000e+01
2016-01-19 05:45:15.306374	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27000000e+01	3.17000000e+00	2.77200000e+01	5.04900000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47460000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73200000e+01
2016-01-19 05:45:15.945602	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.27000000e+01	3.17000000e+00	2.77200000e+01	5.04900000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47460000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73200000e+01
2016-01-19 05:45:16.525295	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.27000000e+01	3.16000000e+00	2.77200000e+01	5.05000000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47460000e+02	3.31300000e+01	1.47500000e+02	4.91300000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73200000e+01
2016-01-19 05:45:17.199299	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.27000000e+01	3.17000000e+00	2.77300000e+01	5.05000000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.91300000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:45:17.805285	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27000000e+01	3.16000000e+00	2.77300000e+01	5.04900000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:45:18.505711	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27000000e+01	3.16000000e+00	2.77300000e+01	5.04900000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73300000e+01
2016-01-19 05:45:19.073936	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.27000000e+01	3.17000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73300000e+01
2016-01-19 05:45:19.711067	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.27000000e+01	3.16000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73000000e+01
2016-01-19 05:45:20.336461	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.26900000e+01	3.16000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.91300000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73000000e+01
2016-01-19 05:45:20.869770	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	2.99900000e+01	2.26900000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18200000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.91300000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.72700000e+01
2016-01-19 05:45:21.400781	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.26800000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18200000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.72700000e+01
2016-01-19 05:45:22.076353	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	2.99900000e+01	2.26800000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.72700000e+01
2016-01-19 05:45:22.649453	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.26900000e+01	3.17000000e+00	2.77200000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73000000e+01
2016-01-19 05:45:23.216865	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.26900000e+01	3.16000000e+00	2.77200000e+01	5.04900000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.91300000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73000000e+01
2016-01-19 05:45:23.927994	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.26800000e+01	3.17000000e+00	2.77200000e+01	5.04900000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47420000e+02	3.31500000e+01	1.47500000e+02	4.91300000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.72900000e+01
2016-01-19 05:45:24.510093	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.26800000e+01	3.17000000e+00	2.77200000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.95000000e+00	1.47420000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.72900000e+01
2016-01-19 05:45:25.177702	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.26800000e+01	3.16000000e+00	2.77200000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21300000e+01	2.96000000e+00	1.47460000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.72900000e+01
